cohort,reaction_pt,a,b,c,d,N,PRR,PRR_LCL,PRR_UCL,ROR,ROR_LCL,ROR_UCL,chi2,flagged,unstable_den,sparse_bg
OTHER,INCUBATOR THERAPY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INDIFFERENCE,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,INDUCED ABORTION FAILED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INDUCED ABORTION HAEMORRHAGE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INDUCED LABOUR,13,565318,0,171,13,0.008215,0.00049,0.137645,0.008191,0.000485,0.138341,57.734211,False,True,False
OTHER,INDURATION,106,565225,0,171,106,0.064804,0.004043,1.038682,0.064628,0.004,1.044233,6.717667,False,True,False
OTHER,INFANT IRRITABILITY,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,INFANTILE APNOEA,20,565311,0,171,20,0.012474,0.000757,0.205434,0.012438,0.000749,0.206485,38.160053,False,True,False
OTHER,INFANTILE BACK ARCHING,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFANTILE CORTICAL HYPEROSTOSIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFANTILE DIARRHOEA,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,INFANTILE HAEMANGIOMA,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFANTILE SPASMS,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,INFANTILE SPITTING UP,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,INFANTILE VOMITING,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,INFARCTION,151,565180,0,171,151,0.092187,0.005763,1.47471,0.091943,0.005701,1.482718,4.456373,False,True,False
OTHER,INFECTED BITE,102,565229,0,171,102,0.06237,0.00389,0.999924,0.0622,0.003849,1.00526,7.01487,False,True,False
OTHER,INFECTED BUNION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFECTED CYST,89,565242,0,171,89,0.05446,0.003394,0.873961,0.05431,0.003357,0.878602,8.163972,False,True,False
OTHER,INFECTED DERMAL CYST,27,565304,0,171,27,0.016734,0.001025,0.273243,0.016686,0.001014,0.27465,28.374033,False,True,False
OTHER,INFECTED FISTULA,71,565260,0,171,71,0.043507,0.002706,0.699552,0.043386,0.002677,0.703241,10.442425,False,True,False
OTHER,INFECTED LYMPHOCELE,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,INFECTED NAEVUS,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INFECTED NEOPLASM,19,565312,0,171,19,0.011866,0.000719,0.195749,0.011832,0.000711,0.196748,40.117378,False,True,False
OTHER,INFECTED SEROMA,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFECTED SKIN ULCER,96,565235,0,171,96,0.058719,0.003661,0.941787,0.058559,0.003622,0.946802,7.506821,False,True,False
OTHER,INFECTED VARICOSE VEIN,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFECTED VASCULITIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFECTION,8676,556655,0,171,8676,5.279581,0.331523,84.078615,5.346286,0.333013,85.830924,1.761422,False,True,False
OTHER,INFECTION IN AN IMMUNOCOMPROMISED HOST,34,565297,0,171,34,0.020993,0.001292,0.341059,0.020933,0.001278,0.342825,22.503268,False,True,False
OTHER,INFECTION MASKED,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFECTION PARASITIC,49,565282,0,171,49,0.03012,0.001865,0.48639,0.030035,0.001845,0.48893,15.460346,False,True,False
OTHER,INFECTION PROPHYLAXIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFECTION REACTIVATION,53,565278,1,170,53,0.016031,0.00223,0.115268,0.015939,0.002192,0.115918,59.281196,False,True,False
OTHER,INFECTION SUSCEPTIBILITY INCREASED,212,565119,0,171,212,0.129305,0.008094,2.065773,0.128977,0.008008,2.077223,2.925713,False,True,False
OTHER,INFECTIOUS CRYSTALLINE KERATOPATHY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFECTIOUS DISEASE CARRIER,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,INFECTIOUS MONONUCLEOSIS,126,565205,0,171,126,0.076974,0.004807,1.232472,0.076768,0.004756,1.239106,5.513617,False,True,False
OTHER,INFECTIOUS PLEURAL EFFUSION,79,565252,0,171,79,0.048375,0.003012,0.777067,0.048241,0.002979,0.781178,9.302896,False,True,False
OTHER,INFECTIOUS THYROIDITIS,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,INFECTIVE ANEURYSM,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,INFECTIVE CHONDRITIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFECTIVE CORNEAL ULCER,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFECTIVE EXACERBATION OF ASTHMA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFECTIVE EXACERBATION OF BRONCHIECTASIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFECTIVE EXACERBATION OF CHRONIC OBSTRUCTIVE AIRWAYS DISEASE,28,565303,0,171,28,0.017342,0.001063,0.282931,0.017292,0.001051,0.284389,27.361769,False,True,False
OTHER,INFECTIVE GLOSSITIS,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,INFECTIVE IRITIS,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INFECTIVE KERATITIS,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFECTIVE MYOSITIS,14,565317,0,171,14,0.008823,0.000528,0.147327,0.008798,0.000523,0.148073,53.819258,False,True,False
OTHER,INFECTIVE PERICARDIAL EFFUSION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFECTIVE PULMONARY EXACERBATION OF CYSTIC FIBROSIS,148,565183,0,171,148,0.090361,0.005648,1.445641,0.090122,0.005588,1.453483,4.564376,False,True,False
OTHER,INFECTIVE SCLERITIS,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,INFECTIVE SPONDYLITIS,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,INFECTIVE TENOSYNOVITIS,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,INFECTIVE THROMBOSIS,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFECTIVE UVEITIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFERIOR VENA CAVA DILATATION,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,INFERIOR VENA CAVA SYNDROME,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INFERTILITY,50,565281,0,171,50,0.030729,0.001903,0.496079,0.030642,0.001883,0.498671,15.138216,False,True,False
OTHER,INFERTILITY FEMALE,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,INFERTILITY MALE,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INFESTATION,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,INFILTRATION ANAESTHESIA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFLAMMATION,4257,561074,0,171,4257,2.590655,0.162662,41.260234,2.602725,0.162107,41.788404,0.491976,False,True,False
OTHER,INFLAMMATION OF LACRIMAL PASSAGE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFLAMMATION OF WOUND,27,565304,0,171,27,0.016734,0.001025,0.273243,0.016686,0.001014,0.27465,28.374033,False,True,False
OTHER,INFLAMMATORY BOWEL DISEASE,298,565033,0,171,298,0.181635,0.01138,2.899078,0.181203,0.011262,2.915597,1.841484,False,True,False
OTHER,INFLAMMATORY CARCINOMA OF THE BREAST,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFLAMMATORY MARKER DECREASED,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,INFLAMMATORY MARKER INCREASED,413,564918,0,171,413,0.251611,0.015774,4.013381,0.251064,0.015614,4.03708,1.112467,False,True,False
OTHER,INFLAMMATORY MARKER TEST,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFLAMMATORY MYOFIBROBLASTIC TUMOUR,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFLAMMATORY PAIN,67,565264,0,171,67,0.041073,0.002553,0.660795,0.040959,0.002525,0.664274,11.11295,False,True,False
OTHER,INFLAMMATORY PSEUDOTUMOUR,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFLUENZA,8458,556873,0,171,8458,5.14693,0.323192,81.96628,5.209918,0.324518,83.641808,1.695879,False,True,False
OTHER,INFLUENZA A VIRUS TEST POSITIVE,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,INFLUENZA B VIRUS TEST POSITIVE,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,INFLUENZA IMMUNISATION,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,INFLUENZA LIKE ILLNESS,4533,560798,0,171,4533,2.758598,0.173209,43.934566,2.772815,0.172702,44.518871,0.565019,False,True,False
OTHER,INFLUENZA VIRUS TEST POSITIVE,17,565314,0,171,17,0.010649,0.000643,0.176378,0.010618,0.000636,0.177276,44.68457,False,True,False
OTHER,INFRAPATELLAR FAT PAD INFLAMMATION,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,INFREQUENT BOWEL MOVEMENTS,155,565176,0,171,155,0.094621,0.005916,1.513468,0.094371,0.005853,1.521698,4.318885,False,True,False
OTHER,INFUSION,21,565310,0,171,21,0.013083,0.000796,0.215121,0.013045,0.000787,0.216222,36.380694,False,True,False
OTHER,INFUSION RELATED HYPERSENSITIVITY REACTION,42,565289,0,171,42,0.025861,0.001598,0.418568,0.025788,0.001581,0.420745,18.13517,False,True,False
OTHER,INFUSION RELATED REACTION,4733,560598,0,171,4733,2.880297,0.180852,45.872488,2.896173,0.180387,46.49915,0.618857,False,True,False
OTHER,INFUSION SITE ABSCESS,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,INFUSION SITE BRUISING,484,564847,0,171,484,0.294814,0.018487,4.701343,0.294209,0.018301,4.729702,0.843243,False,True,False
OTHER,INFUSION SITE CELLULITIS,30,565301,0,171,30,0.018559,0.001139,0.302306,0.018506,0.001127,0.303867,25.533223,False,True,False
OTHER,INFUSION SITE COLDNESS,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,INFUSION SITE CYST,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFUSION SITE DERMATITIS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFUSION SITE DISCHARGE,253,565078,0,171,253,0.154253,0.00966,2.463046,0.153873,0.009559,2.476881,2.315036,False,True,False
OTHER,INFUSION SITE DISCOLOURATION,90,565241,0,171,90,0.055069,0.003432,0.88365,0.054917,0.003395,0.888345,8.063884,False,True,False
OTHER,INFUSION SITE DISCOMFORT,210,565121,0,171,210,0.128088,0.008017,2.046394,0.127763,0.007933,2.057729,2.961696,False,True,False
OTHER,INFUSION SITE DRYNESS,12,565319,0,171,12,0.007606,0.000452,0.127965,0.007584,0.000447,0.12861,62.25151,False,True,False
OTHER,INFUSION SITE DYSAESTHESIA,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INFUSION SITE ECZEMA,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,INFUSION SITE EROSION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFUSION SITE ERYTHEMA,1054,564277,0,171,1054,0.641655,0.040268,10.224418,0.640985,0.039903,10.296506,0.100202,False,True,False
OTHER,INFUSION SITE EXFOLIATION,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,INFUSION SITE EXTRAVASATION,992,564339,0,171,992,0.603928,0.037899,9.623663,0.603232,0.037551,9.690449,0.13004,False,True,False
OTHER,INFUSION SITE HAEMATOMA,43,565288,0,171,43,0.026469,0.001636,0.428257,0.026394,0.001618,0.430486,17.700904,False,True,False
OTHER,INFUSION SITE HAEMORRHAGE,618,564713,0,171,618,0.376352,0.023608,5.99975,0.375669,0.023376,6.037378,0.516867,False,True,False
OTHER,INFUSION SITE HYPERAESTHESIA,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INFUSION SITE HYPERSENSITIVITY,24,565307,0,171,24,0.014908,0.00091,0.244181,0.014865,0.0009,0.245435,31.896855,False,True,False
OTHER,INFUSION SITE HYPOAESTHESIA,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,INFUSION SITE INDURATION,157,565174,0,171,157,0.095837,0.005992,1.532847,0.095586,0.005928,1.541188,4.252775,False,True,False
OTHER,INFUSION SITE INFECTION,200,565131,0,171,200,0.122003,0.007635,1.949498,0.121691,0.007554,1.960261,3.152535,False,True,False
OTHER,INFUSION SITE INFLAMMATION,78,565253,0,171,78,0.047767,0.002973,0.767378,0.047634,0.002941,0.771435,9.432689,False,True,False
OTHER,INFUSION SITE INJURY,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,INFUSION SITE IRRITATION,168,565163,0,171,168,0.102531,0.006412,1.639432,0.102263,0.006344,1.648386,3.917394,False,True,False
OTHER,INFUSION SITE JOINT DISCOMFORT,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,INFUSION SITE JOINT ERYTHEMA,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,INFUSION SITE JOINT MOVEMENT IMPAIRMENT,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INFUSION SITE JOINT PAIN,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFUSION SITE JOINT SWELLING,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFUSION SITE LACERATION,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,INFUSION SITE MASS,235,565096,0,171,235,0.1433,0.008973,2.288634,0.142943,0.008878,2.301414,2.556478,False,True,False
OTHER,INFUSION SITE MOBILITY DECREASED,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFUSION SITE NECROSIS,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,INFUSION SITE NODULE,71,565260,0,171,71,0.043507,0.002706,0.699552,0.043386,0.002677,0.703241,10.442425,False,True,False
OTHER,INFUSION SITE OEDEMA,71,565260,0,171,71,0.043507,0.002706,0.699552,0.043386,0.002677,0.703241,10.442425,False,True,False
OTHER,INFUSION SITE PAIN,1769,563562,0,171,1769,1.076727,0.06759,17.152488,1.076968,0.067062,17.295351,0.002742,False,True,False
OTHER,INFUSION SITE PALLOR,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INFUSION SITE PAPULE,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,INFUSION SITE PARAESTHESIA,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,INFUSION SITE PHLEBITIS,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,INFUSION SITE PLAQUE,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INFUSION SITE PRURITUS,577,564754,0,171,577,0.351404,0.022041,5.602476,0.350741,0.021823,5.637202,0.598659,False,True,False
OTHER,INFUSION SITE PUSTULE,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,INFUSION SITE RASH,212,565119,0,171,212,0.129305,0.008094,2.065773,0.128977,0.008008,2.077223,2.925713,False,True,False
OTHER,INFUSION SITE REACTION,236,565095,0,171,236,0.143908,0.009011,2.298323,0.14355,0.008916,2.311162,2.542081,False,True,False
OTHER,INFUSION SITE SCAB,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,INFUSION SITE SCAR,72,565259,0,171,72,0.044116,0.002744,0.709242,0.043993,0.002714,0.712983,10.286296,False,True,False
OTHER,INFUSION SITE STREAKING,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,INFUSION SITE SWELLING,977,564354,0,171,977,0.594801,0.037326,9.478318,0.594099,0.036982,9.543842,0.138186,False,True,False
OTHER,INFUSION SITE THROMBOSIS,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,INFUSION SITE ULCER,13,565318,0,171,13,0.008215,0.00049,0.137645,0.008191,0.000485,0.138341,57.734211,False,True,False
OTHER,INFUSION SITE URTICARIA,92,565239,0,171,92,0.056286,0.003508,0.903029,0.056131,0.003471,0.90783,7.870183,False,True,False
OTHER,INFUSION SITE VESICLES,72,565259,0,171,72,0.044116,0.002744,0.709242,0.043993,0.002714,0.712983,10.286296,False,True,False
OTHER,INFUSION SITE WARMTH,143,565188,0,171,143,0.087319,0.005457,1.397194,0.087087,0.005399,1.40476,4.754465,False,True,False
OTHER,INGROWING NAIL,208,565123,0,171,208,0.126871,0.007941,2.027015,0.126548,0.007857,2.038235,2.99838,False,True,False
OTHER,INGROWN HAIR,71,565260,0,171,71,0.043507,0.002706,0.699552,0.043386,0.002677,0.703241,10.442425,False,True,False
OTHER,INGUINAL HERNIA,368,564963,0,171,368,0.224229,0.014055,3.577349,0.223723,0.01391,3.598184,1.341032,False,True,False
OTHER,INGUINAL HERNIA REPAIR,14,565317,0,171,14,0.008823,0.000528,0.147327,0.008798,0.000523,0.148073,53.819258,False,True,False
OTHER,INGUINAL HERNIA STRANGULATED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,"INGUINAL HERNIA, OBSTRUCTIVE",1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INGUINAL MASS,14,565317,0,171,14,0.008823,0.000528,0.147327,0.008798,0.000523,0.148073,53.819258,False,True,False
OTHER,INHALATION THERAPY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,INHIBITING ANTIBODIES,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INHIBITING ANTIBODIES POSITIVE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INHIBITORY DRUG INTERACTION,34,565297,0,171,34,0.020993,0.001292,0.341059,0.020933,0.001278,0.342825,22.503268,False,True,False
OTHER,INITIAL INSOMNIA,567,564764,0,171,567,0.345319,0.021659,5.50558,0.344661,0.021444,5.539607,0.620672,False,True,False
OTHER,INJECTED LIMB MOBILITY DECREASED,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,INJECTION RELATED REACTION,123,565208,0,171,123,0.075149,0.004693,1.203403,0.074947,0.004643,1.209874,5.669339,False,True,False
OTHER,INJECTION SITE ABSCESS,60,565271,0,171,60,0.036814,0.002286,0.59297,0.036711,0.002261,0.596082,12.49835,False,True,False
OTHER,INJECTION SITE ABSCESS STERILE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,INJECTION SITE ALOPECIA,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INJECTION SITE ATROPHY,38,565293,0,171,38,0.023427,0.001445,0.379813,0.02336,0.001429,0.381784,20.09509,False,True,False
OTHER,INJECTION SITE BRUISING,3275,562056,0,171,3275,1.993116,0.125138,31.745038,1.998903,0.124492,32.095227,0.248825,False,True,False
OTHER,INJECTION SITE CALCIFICATION,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,INJECTION SITE CELLULITIS,46,565285,0,171,46,0.028295,0.001751,0.457323,0.028215,0.001732,0.459708,16.50906,False,True,False
OTHER,INJECTION SITE COLDNESS,19,565312,0,171,19,0.011866,0.000719,0.195749,0.011832,0.000711,0.196748,40.117378,False,True,False
OTHER,INJECTION SITE CYST,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,INJECTION SITE DEFORMATION,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,INJECTION SITE DERMATITIS,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
